-13.715,-172.36,21.951,-0,110.79
48.249,-4.8746e-13,41.886,62.554,236.55
14.588,-196,-4.7584,31.277,149.93
-6.5204,-68.069,-3.6106,62.554,-95.457
-17.167,-127.93,23.471,31.277,48.668
